global_episode,round,trained_side,prefix,completion,valid,attacker_reward,loss
16492,9,attacker,POISON,FAIL SPREAD GROW BURN,1,0.2062,-9.0553
16493,9,attacker,WEAK,SOLDIER SPREAD GROW SPREAD,1,0.7319,-6.3902
16494,9,attacker,DEAD,LEADER MOVE DENSE CLOCK,0,1.4589,-2.9219
16495,9,attacker,SEED,GROW FALL SPREAD MOVE OPTIMAL KEY,1,0.2754,-12.1962
16496,9,attacker,DEBT,GROW SPREAD GROW FAIL,0,1.5081,-5.2333
16497,9,attacker,STRONG,CAT HEAR ENCRYPTED KEY,1,0.2905,-5.2138
16498,9,attacker,SHARP,SENSOR FALL MOVE DORMANT FAST GUARD,1,0.2904,-8.3375
16499,9,attacker,LIE,GROW SPREAD SPREAD DULL SENSOR BROKEN ROBOT SPREAD,0,1.6098,-4.7355
16500,9,attacker,STRONG,FOOD MOVE STRONG CLOCK,1,0.2186,-5.2759
16501,9,attacker,ANGRY,HORSE HEAR BORDER FALL,1,0.4203,-7.7742
16502,9,attacker,DORMANT,GUARD SEE HOME GROW,1,0.4461,-8.8640
16503,9,attacker,SLOW,FIRE FALL BURN SPREAD,0,1.4340,-4.2297
16504,9,attacker,ERROR,FAIL SPREAD GROW SPREAD,1,0.4895,-6.7735
16505,9,attacker,PLAN,UPDATE SYSTEM FAIL GROW,1,0.1102,-8.4067
16506,9,attacker,SIGNAL,FAIL SPREAD GROW GROW,1,0.5825,-11.0941
16507,9,attacker,CONNECTED,SENSOR HEAR STRONG SOLDIER,1,0.3249,-10.1333
16508,9,attacker,BIG,FIRE BURN MOVE MAP,1,0.3085,-8.1224
16509,9,attacker,CORRUPTED,SYSTEM GROW SPREAD FAIL,1,0.4934,-12.1702
16510,9,attacker,STRONG,CAR FALL HEAR LANGUAGE,1,0.3451,-4.8223
16511,9,attacker,PLAN,UPDATE DIRTY KEY FAIL,0,1.3124,-3.4298
16512,9,attacker,LEADER,BURN SEE CAT FALL,1,0.2007,-18.8531
16513,9,attacker,FIRE,SPREAD MOVE DENSE SLOW CLOCK MOVE SMALL SOLDIER,1,0.4434,-7.6802
16514,9,attacker,DEAD,LEADER BURN FALL MOVE CAT,0,1.4480,-2.8111
16515,9,attacker,WOOD,BURN FALL SEE ROAD,0,1.2045,-7.8390
16516,9,attacker,POISON,GROW SPREAD FAIL BURN,1,0.2062,-9.4307
16517,9,attacker,CALM,WOLF BURN SEE CONNECTED STRONG MAN,1,0.3530,-8.7614
16518,9,attacker,RULE,GROW SPREAD GROW GROW,1,0.7898,-8.4921
16519,9,attacker,DEAD,LEADER MOVE FAST CAT GROW,0,1.4612,-2.8978
16520,9,attacker,DEBT,SPREAD GROW GROW SPREAD,1,0.7744,-8.9776
16521,9,attacker,ANGRY,WOLF EAT SHARP TRAPPED HORSE,0,1.4000,-4.0328
16522,9,attacker,SEED,MOVE WEAPON SPREAD GROW FALL,1,0.1722,-13.7011
16523,9,attacker,ACTIVE,ELDER BURN FALL SEE CLEAN ISOLATED BOOK,0,1.3579,-7.2848
16524,9,attacker,CALM,CAT BURN GROW FALL HEAR CHAOTIC COMPUTER,1,0.3883,-9.0931
16525,9,attacker,PROUD,STRANGER BURN FALL RUN,1,0.3883,-8.7773
16526,9,attacker,SHARP,CLOCK FALL MOVE ROBOT,1,0.3081,-8.4214
16527,9,attacker,ENCRYPTED DEBT,GROW FAIL SPREAD SOLDIER,0,1.3185,-4.4754
16528,9,attacker,FOOD,FALL SEE DIRTY ORDERED ELDER,0,1.3140,-7.1458
16529,9,attacker,FREE,SOLDIER SEE FREE HORSE,1,0.2396,-9.3171
16530,9,attacker,CALM,SOLDIER MOVE CLEAN STRONG FIRE,1,0.3546,-9.4362
16531,9,attacker,PROUD,STRANGER BURN WANT ORDERED ROAD,1,0.3276,-9.0438
16532,9,attacker,DEAD,LEADER MOVE TRAPPED MAN,0,1.4355,-3.1332
16533,9,attacker,STRONG,MAP MOVE SLOW CAR BURN,1,0.2974,-5.0271
16534,9,attacker,POISON,FAIL SPREAD GROW FALL,1,0.2067,-9.8617
16535,9,attacker,OBEDIENT,GUARD SPREAD SEE WEAK BROKEN LEADER MOVE DRONE,1,0.3534,-12.0699
16536,9,attacker,STRONG,DUST FALL BURN GROW,0,1.3259,-2.7812
16537,9,attacker,CALM,GUARD GROW FALL BURN,1,0.3869,-9.6349
16538,9,attacker,DEAD,LEADER MOVE SECRET MARKET,0,1.4657,-3.0775
16539,9,attacker,STRONG,WATER FALL BURN MOVE FIRE,1,0.3220,-5.3792
16540,9,attacker,SLOW,CROWD BURN FALL RUN,0,1.4263,-4.3118
16541,9,attacker,PROUD,STRANGER RUN FALL BURN HELP SLOW ANGRY CROWD,1,0.3370,-9.4535
16542,9,attacker,HEAVY,NETWORK GROW HEAR COMPLEX WEAK SOLDIER,0,1.3439,-6.4950
16543,9,attacker,ROBOT,FALL MOVE DORMANT FAST WOLF,1,0.3350,-7.0805
16544,9,attacker,ERROR,FAIL GROW SPREAD GROW,1,0.4914,-6.6389
16545,9,attacker,POWER,GROW SPREAD FAIL WOLF,0,1.2242,-4.3066
16546,9,attacker,AUTOMATED,KEY FALL BURN FAIL,1,0.3414,-14.2522
16547,9,attacker,BIG,SENSOR FALL HEAR TRUTH,1,0.3329,-8.2258
16548,9,attacker,NETWORK,HEAR DOG BIRD SPREAD,0,1.2198,-7.7127
16549,9,attacker,STRONG,MAN BURN RUN FALL,1,0.3098,-5.1886
16550,9,attacker,NETWORK,HEAR SECRET FREE SOLDIER,1,0.3293,-12.6103
16551,9,attacker,STRONG,CAR HEAR SLOW SOLDIER,1,0.2857,-5.5868
16552,9,attacker,SLOW,SOLDIER BURN FORGET CLEAN SMALL SEED,1,0.4327,-7.8869
16553,9,attacker,CAR,SEE OBEDIENT SMALL CAT,1,0.3031,-10.9448
16554,9,attacker,WEAK,DOG BURN SEE WATER,1,0.4810,-7.5876
16555,9,attacker,PATTERN,FAIL GROW SPREAD GROW,1,0.4914,-7.0594
16556,9,attacker,DEAD,LEADER MOVE DOG FALL,0,1.4621,-2.9788
16557,9,attacker,LIE,GROW INSECT SPREAD FAST VAST CAR,0,1.3464,-6.1490
16558,9,attacker,FREE,CHILD RUN SEE WATER BURN,1,0.3730,-8.5314
16559,9,attacker,NETWORK,GROW SPREAD HEAR TRUTH HEAR SMALL DULL WOLF,1,0.4452,-12.6213
16560,9,attacker,POWER,SPREAD ENCRYPTED TRUTH GROW,0,1.2867,-4.0475
16561,9,attacker,POWER,SPREAD GROW GROW BIRD,0,1.5957,-3.2376
16562,9,attacker,DEAD,LEADER MOVE WEAPON BURN,0,1.4500,-3.3071
16563,9,attacker,SHARP,DUST FAIL GROW SPREAD,0,1.3064,-5.1758
16564,9,attacker,COMPUTER,UPDATE ORDERED PATTERN FAIL,1,0.3173,-10.4638
16565,9,attacker,DEAD,LEADER MOVE DOG BURN,0,1.4591,-3.7107
16566,9,attacker,PLAN,UPDATE PATTERN GROW SPREAD,1,0.1084,-8.3550
16567,9,attacker,ALGORITHM,FAIL GROW SPREAD GROW,1,0.4914,-8.2555
16568,9,attacker,CONNECTED,BOOK GROW SPREAD FALL,1,0.3377,-10.9249
16569,9,attacker,STONE,BURN FALL BURN SEE DRONE,0,1.4287,-7.5959
16570,9,attacker,STRONG,CHILD BURN FORGET FREE DORMANT PLAN,1,0.3246,-5.3927
16571,9,attacker,ALGORITHM,FAIL GROW SPREAD GROW,1,0.4914,-8.1683
16572,9,attacker,LANGUAGE,GROW HEAR DULL OBEDIENT SOLDIER,0,1.3432,-8.3403
16573,9,attacker,STRONG,CAT FALL BURN SEE CROWD,1,0.3169,-5.4288
16574,9,attacker,SAD,WOMAN RUN FALL TALK,1,0.4646,-13.9710
16575,9,attacker,POISON,FAIL GROW GROW BURN,1,0.5731,-8.5390
16576,9,attacker,POISON,GROW SPREAD FAIL FAIL,1,0.5908,-8.4523
16577,9,attacker,FREE,WOLF FALL SEE WOOD RUN,1,0.3653,-9.0483
16578,9,attacker,POISON,FAIL SPREAD FALL BURN,1,0.2031,-9.8915
16579,9,attacker,POISON,GROW SPREAD FAIL SPREAD,1,0.4924,-8.7979
16580,9,attacker,ROBOT,FALL SEE WOOD MOVE WOLF,1,0.2341,-6.9615
16581,9,attacker,OPTIMAL,KEY FAIL SPREAD GROW,1,0.3245,-9.0297
16582,9,attacker,ERROR,GROW FAIL SPREAD GROW,1,0.4914,-6.3398
16583,9,attacker,DORMANT,GUARD BURN HEAR DEAD LEADER,1,0.3385,-9.0380
16584,9,attacker,BIG,COMPUTER FALL FALL MOVE TRAPPED SECRET MAN,1,0.4940,-7.2729
16585,9,attacker,CORRUPTED,SYSTEM GROW FAIL SPREAD,1,0.4934,-12.6299
16586,9,attacker,ERROR,SPREAD SPREAD FAIL GROW,1,0.5811,-5.9646
16587,9,attacker,DEAD,LEADER MOVE TRAPPED FAST SOLDIER,0,1.4437,-3.1453
16588,9,attacker,ROBOT,BREAK SIMPLE KEY FALL,1,0.3115,-6.8637
16589,9,attacker,CONNECTED,TOOL GROW FALL BURN,1,0.3869,-10.2480
16590,9,attacker,PLAN,UPDATE ERROR FAIL SPREAD,1,0.1751,-7.5826
16591,9,attacker,DEAD,LEADER MOVE CAT SPREAD,0,1.4670,-3.0440
16592,9,attacker,CLOCK,FAIL FAIL GENERATE PATTERN FALL,1,0.4967,-9.7315
16593,9,attacker,OPTIMAL,CLOCK FALL FAIL FALL,1,0.6123,-7.9655
16594,9,attacker,ENCRYPTED,KEY GROW FAIL SPREAD,1,0.3426,-11.4573
16595,9,attacker,CONNECTED,TOOL FALL SPREAD SPREAD,1,0.6971,-9.0517
16596,9,attacker,PLAN,FAIL SPREAD GROW UPDATE SMALL CAR,1,0.3097,-7.3561
16597,9,attacker,WATER,BURN FALL SPREAD BURN GROW,0,1.4310,-6.2401
16598,9,attacker,STRONG,HORSE HEAR SMALL DOG,0,1.3167,-2.8289
16599,9,attacker,WEAK,MAN BURN THINK FEAR,0,1.4856,-4.1296
16600,9,attacker,FREE,SEED BREAK SHARP DORMANT SOLDIER,1,0.3460,-9.0267
16601,9,attacker,PLAN,UPDATE ERROR FAIL GROW,1,0.1821,-8.0815
16602,9,attacker,DEAD,LEADER MOVE TOOL BURN FALL,0,1.4408,-3.3684
16603,9,attacker,ROBOT,FALL SEE SMALL DIRTY CAMERA,0,1.2881,-4.1246
16604,9,attacker,ANGRY,CHILD FALL CHOOSE FREE CAT,1,0.3824,-7.7933
16605,9,attacker,STRONG,CHILD RUN BURN MOVE MAP FALL,1,0.3176,-5.1990
16606,9,attacker,PATTERN,FAIL SPREAD FAIL GROW,1,0.4803,-6.9827
16607,9,attacker,STRONG,CHILD BURN FALL MOVE SEED,1,0.3161,-5.2406
16608,9,attacker,ERROR,GROW FAIL SPREAD GROW,1,0.4914,-6.6583
16609,9,attacker,POWER,GROW SPREAD SPREAD FAIL,0,1.5956,-3.1111
16610,9,attacker,POWER,GROW CHANCE SPREAD SPREAD,0,1.4843,-3.5713
16611,9,attacker,FIRE,MOVE TRAPPED DULL SOLDIER,1,0.3023,-8.0993
16612,9,attacker,POWER,SPREAD SPREAD GROW TIME,0,1.4833,-3.7218
16613,9,attacker,SLOW,ROBOT FALL ENCODE CHANCE,1,0.4797,-7.6991
16614,9,attacker,BIG,FIRE FALL GROW FAIL,0,1.3263,-4.9186
16615,9,attacker,SHARP,WOLF MOVE DEAD LEADER,1,0.3222,-8.4129
16616,9,attacker,POWER,SPREAD GROW SPREAD SPREAD,1,0.7668,-6.1480
16617,9,attacker,STRONG,GUARD FALL FALL MOVE FOREST,1,0.5907,-4.8161
16618,9,attacker,OPTIMAL,KEY BURN FALL SPREAD,1,0.3602,-9.5824
16619,9,attacker,HEAVY,CLOCK FALL SEE METAL,1,0.3050,-11.7635
16620,9,attacker,PROUD,STRANGER WANT CLOCK WARN CROWD,1,0.3403,-9.4340
16621,9,attacker,CONNECTED,SEED GROW SPREAD MOVE SECRET DIRTY SOLDIER,0,1.3440,-6.6099
16622,9,attacker,POISON,FAIL GROW SPREAD SPREAD,1,0.5840,-9.1763
16623,9,attacker,HAPPY,GUARD BREAK WOOD HEAR DENSE SENSOR,1,0.3727,-10.3179
16624,9,attacker,POISON,SPREAD GROW FAIL GROW,1,0.4856,-9.6017
16625,9,attacker,HAPPY,STRANGER BURN FALL TALK,1,0.3572,-10.0997
16626,9,attacker,PLAN,UPDATE SECRET RULE FAIL,1,0.2775,-7.9573
16627,9,attacker,ROBOT,UPDATE CORRUPTED ERROR FALL,0,1.3098,-4.0053
16628,9,attacker,ERROR,GROW FAIL SPREAD GROW,1,0.4914,-6.8920
16629,9,attacker,MAP,GROW FAIL SPREAD SPREAD,1,0.5741,-10.5020
16630,9,attacker,MAP,FAIL SPREAD BURN GROW,1,0.2038,-12.4600
16631,9,attacker,STRONG,SOLDIER MOVE CORRUPTED PHONE,1,0.3134,-5.9125
16632,9,attacker,ANGRY,CROWD RUN SEE SEED FALL,1,0.3924,-7.1921
16633,9,attacker,ANGRY,HORSE BURN FALL RUN,1,0.3915,-7.1221
16634,9,attacker,TRUSTED,HORSE FALL TALK EAT STONE,1,0.3596,-12.4288
16635,9,attacker,DIRTY,SOLDIER FORGET SLOW SMALL FIRE,1,0.3948,-12.5499
16636,9,attacker,DEAD,LEADER BURN FALL SEE ACTIVE ISOLATED WOLF,0,1.4014,-3.2148
16637,9,attacker,DORMANT,GUARD HEAR ASHAMED HAPPY ELDER MOVE FREE DOG GROW,0,1.4411,-4.6017
16638,9,attacker,FIRE,MOVE CLOCK SPREAD GROW,1,0.2101,-8.4421
16639,9,attacker,ALGORITHM,GROW SPREAD SPREAD GROW GROW,1,0.8918,-6.3050
16640,9,attacker,ERROR,FAIL SPREAD GROW FAIL,1,0.4803,-6.7495
16641,9,attacker,PATTERN,FAIL SPREAD GROW SPREAD SPREAD,1,0.6573,-6.3286
16642,9,attacker,ROBOT,BUILD CAR BREAK HEAVY SAD KEY,0,1.2937,-4.0167
16643,9,attacker,OBEDIENT,CHILD GROW GROW SPREAD,1,0.7349,-10.1519
16644,9,attacker,ANGRY,CHILD FALL SEE BOOK BURN,1,0.4077,-6.7973
16645,9,attacker,WEAK,SOLDIER MOVE CHAOTIC COMPUTER,1,0.4558,-7.6444
16646,9,attacker,PROUD,STRANGER BREAK DEAD LEADER,1,0.3791,-9.2592
16647,9,attacker,DEBT,SPREAD GROW SPREAD ACTIVE OUTCAST CROWD,0,1.5118,-5.4907
16648,9,attacker,STRONG,ENGINE HEAR PHONE FALL,1,0.3318,-5.2162
16649,9,attacker,STRONG,HORSE FALL RUN RUN BURN,0,1.5875,-2.3887
16650,9,attacker,WEAK,CHILD MOVE METAL HEAR AUTOMATED TIME,1,0.4800,-7.7801
16651,9,attacker,SLOW,GUARD FALL FORGET COMPLEX PATTERN,1,0.4640,-7.6714
16652,9,attacker,DEAD,LEADER FALL MOVE BROKEN DRONE,0,1.3498,-3.7555
16653,9,attacker,FREE,INSECT FOLLOW MAN GROW,1,0.3349,-9.0590
16654,9,attacker,COMPUTER,FAIL HEAR OBEDIENT CHILD,1,0.3021,-10.1555
16655,9,attacker,ANGRY,BIRD SEE ROBOT BURN FALL,1,0.3887,-8.1261
16656,9,attacker,ROBOT,FALL FALL SEE TRAPPED GUARD,1,0.6070,-6.6012
16657,9,attacker,DEAD,LEADER BURN HEAR VAST SECRET BORDER,0,1.4551,-3.2588
16658,9,attacker,COMPLEX,TIME FAIL SPREAD GROW,1,0.3120,-9.9632
16659,9,attacker,PLAN,UPDATE COMPLEX OUTCAST SIGNAL,0,1.2922,-4.8978
16660,9,attacker,ERROR,FAIL SPREAD GROW GROW,1,0.5831,-6.7090
16661,9,attacker,POWER,GROW SPREAD SPREAD GROW,1,0.7756,-6.1857
16662,9,attacker,ANGRY,HORSE FALL RUN BURN,1,0.3915,-8.6064
16663,9,attacker,FIRE,MOVE WOOD MOVE TOOL,1,0.4540,-7.6170
16664,9,attacker,FOOD,BURN FALL GROW FALL,0,1.4881,-6.4163
16665,9,attacker,WEAK,CHILD BURN GROW HEAR ASHAMED TRUSTED WOLF,0,1.4650,-4.6964
16666,9,attacker,PATTERN,FAIL FAIL SPREAD GROW,1,0.5720,-7.2020
16667,9,attacker,CALM,CAT HEAR CORRUPTED COMPLEX MAP,0,1.3589,-5.9377
16668,9,attacker,PATTERN,FAIL SPREAD GROW SPREAD,1,0.4895,-7.6353
16669,9,attacker,STRONG,GUARD SEE WATER HEAR SHARP CALM CAT,1,0.2684,-5.6334
16670,9,attacker,DEAD,LEADER MOVE SHARP WATER,0,1.4534,-3.5602
16671,9,attacker,FREE,SEED SPREAD MOVE BRIDGE,1,0.3652,-9.9000
16672,9,attacker,BROKEN,CROWD SEE DUST BURN HEAR BOOK,0,1.4337,-2.4774
16673,9,attacker,ERROR,GROW FAIL SPREAD SPREAD,1,0.5811,-7.0434
16674,9,attacker,RULE,SPREAD GROW SPREAD SPREAD,1,0.7585,-9.2926
16675,9,attacker,BROKEN,LEADER FALL HEAR SMALL OBEDIENT WOMAN CHOOSE METAL,1,0.4308,-4.4392
16676,9,attacker,ROBOT,FALL MOVE SENSOR FALL,1,0.4687,-7.6187
16677,9,attacker,STRONG,DOG BURN HEAR TOOL,1,0.3206,-6.1298
16678,9,attacker,POWER,SPREAD GROW SPREAD TRAPPED DOG OPTIMAL TIME,0,1.4249,-4.2294
16679,9,attacker,CONNECTED,SEED SPREAD MOVE DUST,1,0.3574,-12.0313
16680,9,attacker,FAMOUS,INSECT GROW SPREAD HEAR CALM SOLDIER,1,0.3186,-13.2525
16681,9,attacker,RULE,GROW SPREAD SPREAD PLAN CHOICE PLAN TRAPPED WOLF SPREAD,0,1.6557,-4.9033
16682,9,attacker,BROKEN,COMPUTER FAIL FAIL UPDATE SIGNAL,0,1.7519,-1.9597
16683,9,attacker,CLEAN,STRANGER EAT WATER FALL,1,0.3956,-15.5364
16684,9,attacker,SLOW,GUARD FALL SEE BROKEN SOLDIER BURN,1,0.4326,-8.2650
16685,9,attacker,SHARP,WOMAN BURN HEAR OUTCAST ELDER,1,0.3296,-8.7842
16686,9,attacker,BROKEN,LEADER HELP CROWD ASK GUARD,0,1.4541,-2.6889
16687,9,attacker,POWER,GROW SPREAD GROW GROW,1,0.7904,-6.6437
16688,9,attacker,CONNECTED,DOG FOLLOW TRUSTED CAT,1,0.2406,-13.1392
16689,9,attacker,WOMAN,TALK FALL KNOW TRUTH,1,0.2105,-16.6316
16690,9,attacker,NETWORK,HEAR TRAPPED WOMAN HEAR DRONE,1,0.5245,-12.5621
16691,9,attacker,STRONG,SENSOR FALL HEAR CLEAN WEAPON MOVE CAT,1,0.2201,-5.5746
16692,9,attacker,SHARP,CAR FALL HEAR CORRUPTED DEBT,1,0.3193,-8.4974
16693,9,attacker,FIRE,MOVE CAT MOVE DENSE CAR BURN SPREAD,1,0.4603,-7.5793
16694,9,attacker,ALGORITHM,SPREAD FAIL GROW SPREAD,1,0.4895,-7.8082
16695,9,attacker,ANGRY,CROWD FALL RUN BURN,1,0.4000,-8.5950
16696,9,attacker,CAMERA,FAIL UPDATE MEMORY FALL,1,0.2151,-16.7386
16697,9,attacker,STRONG,MAP MOVE SAD CONNECTED CAT,1,0.3072,-5.2915
16698,9,attacker,OBEDIENT,BIRD SPREAD SEE TOOL GROW FALL BURN,1,0.3769,-12.4947
16699,9,attacker,CHANCE,GROW SIMPLE CLOCK GROW,0,1.6356,-5.3864
16700,9,attacker,STRONG,ELDER BURN FALL ATTACK COMPLEX OBEDIENT GUARD RUN,1,0.2939,-5.4232
16701,9,attacker,OBEDIENT,SOLDIER BREAK ENGINE SEE CONNECTED DEAD LEADER FALL,0,1.3640,-7.1888
16702,9,attacker,MEMORY,FAIL GROW SPREAD GROW,1,0.4938,-11.2552
16703,9,attacker,BROKEN,GUARD FALL BURN SEE DUST,1,0.4331,-3.9172
16704,9,attacker,STRONG,CAR FALL HEAR TRAPPED SAD SOLDIER,1,0.3256,-5.4051
16705,9,attacker,STRONG,MAN CARRY CLOCK BURN,1,0.3123,-5.3840
16706,9,attacker,ANGRY,MAN FALL BURN SEE CAR,0,1.3925,-4.6402
16707,9,attacker,WEAPON,SPREAD GROW GROW FAIL GROW,0,1.6600,-4.1250
16708,9,attacker,PROUD,STRANGER RUN BURN SEE BROKEN ROBOT,1,0.3829,-9.7141
16709,9,attacker,TRUSTED,HORSE BURN HEAR IDENTITY,1,0.3390,-13.7398
16710,9,attacker,CLOCK,FAIL HEAR FOOD FALL,1,0.2028,-11.4607
16711,9,attacker,DEAD,LEADER HEAR LANGUAGE MOVE WOOD,0,1.4626,-3.3262
16712,9,attacker,BROKEN,LEADER TALK FOLLOW ENCRYPTED DORMANT SOLDIER,1,0.4083,-4.4578
16713,9,attacker,ERROR,SPREAD FAIL GROW HEAR HEAVY SLOW FIRE GROW,0,1.4717,-3.8782
16714,9,attacker,HEAVY,SENSOR HEAR DRONE FALL,1,0.3257,-12.4262
16715,9,attacker,TRUSTED,GUARD SEE SEED BURN,1,0.3780,-13.7210
16716,9,attacker,REBELLIOUS,GUARD FALL BURN SEE DENSE CLOCK,1,0.4111,-16.0809
16717,9,attacker,FREE,HORSE EAT TRAPPED DOG,1,0.2599,-9.1600
16718,9,attacker,STRONG,STONE FALL HEAR MAP,0,1.3291,-3.2190
16719,9,attacker,SHARP,WOLF MOVE SAD DORMANT FIRE,0,1.3255,-4.9343
16720,9,attacker,STRONG,BOOK MOVE ROBOT MOVE TRAPPED CAT,1,0.5035,-5.2530
16721,9,attacker,ERROR,FAIL SPREAD GROW GROW,1,0.5831,-6.8371
16722,9,attacker,ANGRY,HORSE FALL RUN WANT BOOK BURN,1,0.4000,-9.0860
16723,9,attacker,STRONG,BIRD RUN SEE MOUNTAIN FALL,1,0.3142,-5.9573
16724,9,attacker,DORMANT,ROBOT FALL HEAR DEBT,1,0.4542,-8.4071
16725,9,attacker,FAST,CAMERA HEAR WOOD ENCODE COMPLEX LIE,0,1.3021,-7.1605
16726,9,attacker,DEAD,LEADER MOVE TRAPPED STRANGER,0,1.4277,-3.4254
16727,9,attacker,ANGRY,WOMAN FALL FOLLOW ISOLATED CROWD CARRY SEED FALL,0,1.4963,-4.9589
16728,9,attacker,BROKEN,GUARD MOVE RIVER HEAR ASHAMED SLOW LEADER,1,0.4440,-4.0765
16729,9,attacker,ERROR,GROW SPREAD FAIL SPREAD,1,0.4895,-7.4464
16730,9,attacker,BIG,CLOCK UPDATE DORMANT ROBOT,1,0.3546,-8.2196
16731,9,attacker,BROKEN,GUARD FALL BURN HEAR BOOK,1,0.4381,-3.7178
16732,9,attacker,OPTIMAL,SOLDIER BURN FALL SEE SLOW CAR,1,0.3660,-9.4954
16733,9,attacker,OPTIMAL,CAR HEAR CHAOTIC ALGORITHM FALL,0,1.3113,-5.5802
16734,9,attacker,STRONG,DOG WANT RIVER SEE METAL,1,0.3156,-6.3070
16735,9,attacker,FAMOUS,INSECT FOLLOW STRONG CROWD,0,1.3086,-8.0825
16736,9,attacker,SHARP,WOLF BURN SEE DEAD SPREAD,0,1.3064,-5.2625
16737,9,attacker,SLOW,SOLDIER BURN SPREAD GROW,1,0.4538,-8.1269
16738,9,attacker,ENCRYPTED,CAMERA ENCODE SIGNAL UPDATE PATTERN,1,0.3266,-12.7605
16739,9,attacker,CAR,HEAR MAN FAIL FALL,1,0.2014,-11.8126
16740,9,attacker,CALM,CHILD GROW FALL BURN,1,0.3889,-9.8836
16741,9,attacker,ROBOT,FALL FALL SEE DULL SHARP MAP,1,0.5484,-6.8824
16742,9,attacker,BROKEN,GUARD MOVE ROBOT FALL,1,0.4596,-3.4430
16743,9,attacker,BROKEN,COMPUTER FAIL FAIL MOVE DENSE CAMERA HEAR SAD WOLF,0,1.6047,-1.5903
16744,9,attacker,PATTERN,SPREAD FAIL GROW HORSE,0,1.2318,-4.8582
16745,9,attacker,ANGRY,CHILD MOVE SHARP SMALL GUARD RUN,1,0.3840,-9.5138
16746,9,attacker,BROKEN,LEADER FALL HEAR DIRTY SOLDIER TALK MOVE WEAPON,1,0.4482,-3.6610
16747,9,attacker,POWER,GROW SPREAD FAIL HEAR FEAR,0,1.1927,-4.9883
16748,9,attacker,WEAPON,BURN SPREAD GROW FAIL,0,1.2180,-6.6118
16749,9,attacker,TRUSTED,GUARD FALL BURN SEE TRAPPED MAN,1,0.3713,-14.9039
16750,9,attacker,FAST,FIRE MOVE TRAPPED OBEDIENT WOMAN,1,0.3680,-13.1971
16751,9,attacker,SHARP,METAL FALL BURN SPREAD,0,1.3137,-5.2980
16752,9,attacker,BROKEN,GUARD SEE ORDERED PROUD STRANGER,1,0.4610,-3.7903
16753,9,attacker,OPTIMAL,KEY BURN SPREAD GROW,1,0.3477,-10.2182
16754,9,attacker,BROKEN,SOLDIER MOVE DULL MAP,1,0.4498,-3.8655
16755,9,attacker,STRONG,CAMERA HEAR ENCRYPTED MEMORY FALL,1,0.3116,-6.2165
16756,9,attacker,FIRE,MOVE ENCRYPTED CAMERA MOVE MOUNTAIN SPREAD,1,0.4894,-7.3204
16757,9,attacker,CAR,FALL MOVE DEAD LEADER,1,0.3097,-11.3006
16758,9,attacker,PLAN,FAIL SPREAD UPDATE SYSTEM,1,0.1054,-8.1467
16759,9,attacker,BROKEN,LEADER EAT SAD HORSE,1,0.4418,-3.7449
16760,9,attacker,PLAN,UPDATE KEY GROW FAIL,1,0.2149,-7.6473
16761,9,attacker,BROKEN,GUARD BURN SEE TRUSTED DIRTY SOLDIER,1,0.4491,-4.0580
16762,9,attacker,BROKEN,SOLDIER MOVE DIRTY BRIDGE BURN,1,0.4322,-3.8358
16763,9,attacker,BROKEN,CAMERA FAIL HEAR TRUTH FALL,0,1.4596,-2.1705
16764,9,attacker,ANGRY,HORSE BURN FALL HEAR VAST PATTERN BURN,1,0.5604,-7.5069
16765,9,attacker,SHARP,SOLDIER MOVE CAT BURN FALL,1,0.3236,-8.7252
16766,9,attacker,PROUD,STRANGER FALL BURN MOVE POISON,1,0.3859,-9.3406
16767,9,attacker,PATTERN,GROW SPREAD FAIL SPREAD,1,0.4895,-6.5043
16768,9,attacker,WEAPON,SPREAD GROW GROW FALL,1,0.5719,-8.8699
16769,9,attacker,POWER,SPREAD SMALL BIG CAR,0,1.3189,-4.1065
16770,9,attacker,DEAD,LEADER MOVE DOG BURN,0,1.4591,-2.8015
16771,9,attacker,PLAN,UPDATE SENSOR SPREAD FAIL,1,0.2093,-8.5036
16772,9,attacker,BROKEN,ROBOT FAIL FALL HEAR FEAR,1,0.4730,-4.8491
16773,9,attacker,DORMANT,POWER SPREAD GROW SPREAD,1,0.7189,-7.2953
16774,9,attacker,FREE,BIRD FALL HEAR WOMAN,1,0.3410,-9.3786
16775,9,attacker,FREE,CHILD RUN EAT WOOD BURN,1,0.3682,-9.4096
16776,9,attacker,BROKEN,COMPUTER FAIL SEE DEAD LEADER HEAR POISON,0,1.3619,-2.7957
16777,9,attacker,STRONG,SOLDIER FALL HEAR COMPLEX BOOK,0,1.2944,-3.4838
16778,9,attacker,ALGORITHM,FAIL GROW SPREAD FAIL,1,0.4803,-7.4494
16779,9,attacker,OBEDIENT,CAT SPREAD HEAR CLEAN BIRD,1,0.3684,-13.6365
16780,9,attacker,BIG,FOOD FALL FALL BURN,1,0.6679,-6.7302
16781,9,attacker,DEAD,LEADER MOVE CAT BURN,0,1.4547,-3.0735
16782,9,attacker,IDENTITY,SPREAD CHANCE CHANCE GROW,0,1.5585,-6.4543
16783,9,attacker,STONE,BURN FALL SEE CLEAN ELDER MOVE SAD CAT FALL,0,1.4298,-7.8238
16784,9,attacker,ERROR,GROW SPREAD FAIL FAIL,1,0.5720,-7.1655
